,시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역코드,행정기관코드,행정기관5자리,행정기관 생성일,법정동코드,법정동 관할지역,행정동 영문명칭,비고
5586,강원도,동해시,삼화동,삼화동,비천동,3204065.0,4217065000,42170,19880423,4217013500,,Samhwa-dong,
5587,강원도,동해시,삼화동,삼화동,달방동,3204065.0,4217065000,42170,19880423,4217013600,,Samhwa-dong,
5606,강원도,태백시,장성동,장성동,장성동,3205056.0,4219059500,42190,19980910,4219010200,분할연계,Jangseong-dong,
5607,강원도,태백시,장성동,장성동,금천동,3205056.0,4219059500,42190,19980910,4219010300,,Jangseong-dong,
5608,강원도,태백시,구문소동,구문소동,장성동,3205055.0,4219060500,42190,19980910,4219010200,분할연계,Gumunso-dong,
5609,강원도,태백시,구문소동,구문소동,동점동,3205055.0,4219060500,42190,19980910,4219010600,,Gumunso-dong,
5610,강원도,태백시,철암동,철암동,철암동,3205058.0,4219061500,42190,19980910,4219010400,,Cheoram-dong,관할구역 연계오류 수정(법정동 동점동 연계 삭제) (180927)
5624,강원도,속초시,청호동,청호동,청호동,3206059.0,4221059000,42210,19981017,4221010900,,Cheongho-dong,
5625,강원도,속초시,청호동,청호동,대포동,3206059.0,4221059000,42210,19981017,4221011000,분할연계,Cheongho-dong,"행정동 청호동 관할구역에 법정동 대포동 일부를 포함되도록 변경되었으나 통보가 지연되어 10월 반영(190412 시행, 191021 반영)"
5626,강원도,속초시,대포동,대포동,대포동,3206060.0,4221060000,42210,19880423,4221011000,분할연계,Daepo-dong,
5627,강원도,속초시,대포동,대포동,도문동,3206060.0,4221060000,42210,19880423,4221011100,,Daepo-dong,
5628,강원도,속초시,대포동,대포동,설악동,3206060.0,4221060000,42210,19880423,4221011200,,Daepo-dong,
5762,강원도,삼척시,성내동,성내동,오사동,3207052.0,4223057000,42230,19981026,4223011600,,Seongnae-dong,
5763,강원도,삼척시,성내동,성내동,건지동,3207052.0,4223057000,42230,19981026,4223011700,,Seongnae-dong,
5764,강원도,삼척시,성내동,성내동,원당동,3207052.0,4223057000,42230,19981026,4223011800,,Seongnae-dong,
5765,강원도,삼척시,성내동,성내동,성남동,3207052.0,4223057000,42230,19981026,4223011900,,Seongnae-dong,
5766,강원도,삼척시,성내동,성내동,근산동,3207052.0,4223057000,42230,19981026,4223012700,,Seongnae-dong,
5878,강원도,홍천군,내면,내면,광원리,3231039.0,4272039000,42720,19880423,4272039022,,Nae-myeon,
5879,강원도,홍천군,내면,내면,명개리,3231039.0,4272039000,42720,19880423,4272039023,,Nae-myeon,
5880,강원도,홍천군,내면,내면,율전리,3231039.0,4272039000,42720,19880423,4272039024,,Nae-myeon,
5881,강원도,홍천군,내면,내면,자운리,3231039.0,4272039000,42720,19880423,4272039025,,Nae-myeon,
5882,강원도,홍천군,내면,내면,방내리,3231039.0,4272039000,42720,19880423,4272039026,,Nae-myeon,
5998,강원도,횡성군,서원면,서원면,금대리,3232037.0,4273037000,42730,19880423,4273037026,,Seowon-myeon,
5999,강원도,횡성군,강림면,강림면,강림면,3232038.0,4273038000,42730,19890401,4273038000,,Gangnim-myeon,
6000,강원도,횡성군,강림면,강림면,강림리,3232038.0,4273038000,42730,19890401,4273038021,,Gangnim-myeon,
6001,강원도,횡성군,강림면,강림면,부곡리,3232038.0,4273038000,42730,19890401,4273038022,,Gangnim-myeon,
6002,강원도,횡성군,강림면,강림면,월현리,3232038.0,4273038000,42730,19890401,4273038023,,Gangnim-myeon,
6066,강원도,영월군,무릉도원면,무릉도원면,무릉리,3233040.0,4275038000,42750,20161115,4275038021,,Muneungdowon-myeon,
6067,강원도,영월군,무릉도원면,무릉도원면,법흥리,3233040.0,4275038000,42750,20161115,4275038022,,Muneungdowon-myeon,
6068,강원도,영월군,무릉도원면,무릉도원면,도원리,3233040.0,4275038000,42750,20161115,4275038023,,Muneungdowon-myeon,
6069,강원도,영월군,무릉도원면,무릉도원면,운학리,3233040.0,4275038000,42750,20161115,4275038024,,Muneungdowon-myeon,
6070,강원도,영월군,무릉도원면,무릉도원면,두산리,3233040.0,4275038000,42750,20161115,4275038025,,Muneungdowon-myeon,
6165,강원도,평창군,대관령면,대관령면,병내리,3234037.0,4276038000,42760,20070901,4276038022,,Daegwallyeong-myeon,
6166,강원도,평창군,대관령면,대관령면,차항리,3234037.0,4276038000,42760,20070901,4276038023,,Daegwallyeong-myeon,
6167,강원도,평창군,대관령면,대관령면,횡계리,3234037.0,4276038000,42760,20070901,4276038024,,Daegwallyeong-myeon,
6168,강원도,평창군,대관령면,대관령면,수하리,3234037.0,4276038000,42760,20070901,4276038025,,Daegwallyeong-myeon,
6169,강원도,평창군,대관령면,대관령면,용산리,3234037.0,4276038000,42760,20070901,4276038026,,Daegwallyeong-myeon,
6235,강원도,정선군,여량면,여량면,유천리,3235037.0,4277037000,42770,20090501,4277037022,,Yeoryang-myeon,
6236,강원도,정선군,여량면,여량면,구절리,3235037.0,4277037000,42770,20090501,4277037023,,Yeoryang-myeon,
6237,강원도,정선군,여량면,여량면,남곡리,3235037.0,4277037000,42770,20090501,4277037024,,Yeoryang-myeon,
6238,강원도,정선군,여량면,여량면,고양리,3235037.0,4277037000,42770,20090501,4277037025,,Yeoryang-myeon,
6239,강원도,정선군,여량면,여량면,봉정리,3235037.0,4277037000,42770,20090501,4277037026,,Yeoryang-myeon,
6328,강원도,철원군,임남면,임남면,임남면,3236029.0,4278037000,42780,19880423,4278037000,,Imnam-myeon,
6329,강원도,철원군,임남면,임남면,달전리,3236029.0,4278037000,42780,19880423,4278037021,,Imnam-myeon,
6330,강원도,철원군,임남면,임남면,과호리,3236029.0,4278037000,42780,19880423,4278037022,,Imnam-myeon,
6331,강원도,철원군,임남면,임남면,좌패리,3236029.0,4278037000,42780,19880423,4278037023,,Imnam-myeon,
6332,강원도,철원군,임남면,임남면,수동리,3236029.0,4278037000,42780,19880423,4278037024,,Imnam-myeon,
6374,강원도,화천군,사내면,사내면,사창리,3237034.0,4279034000,42790,19880423,4279034021,,Sanae-myeon,
6375,강원도,화천군,사내면,사내면,광덕리,3237034.0,4279034000,42790,19880423,4279034022,,Sanae-myeon,
6376,강원도,화천군,사내면,사내면,명월리,3237034.0,4279034000,42790,19880423,4279034023,,Sanae-myeon,
6377,강원도,화천군,사내면,사내면,용담리,3237034.0,4279034000,42790,19880423,4279034024,,Sanae-myeon,
6378,강원도,화천군,사내면,사내면,삼일리,3237034.0,4279034000,42790,19880423,4279034025,,Sanae-myeon,
6440,강원도,양구군,해안면,해안면,오유리,3238034.0,4280034000,42800,19880423,4280034022,,Haean-myeon,
6441,강원도,양구군,해안면,해안면,만대리,3238034.0,4280034000,42800,19880423,4280034023,,Haean-myeon,
6442,강원도,양구군,해안면,해안면,월산리,3238034.0,4280034000,42800,19880423,4280034024,,Haean-myeon,
6443,강원도,양구군,해안면,해안면,이현리,3238034.0,4280034000,42800,19880423,4280034025,,Haean-myeon,
6444,강원도,양구군,해안면,해안면,후리,3238034.0,4280034000,42800,19880423,4280034026,,Haean-myeon,
6492,강원도,인제군,상남면,상남면,상남면,3239035.0,4281035000,42810,19880423,4281035000,,Sangnam-myeon,
6493,강원도,인제군,상남면,상남면,상남리,3239035.0,4281035000,42810,19880423,4281035021,,Sangnam-myeon,
6494,강원도,인제군,상남면,상남면,하남리,3239035.0,4281035000,42810,19880423,4281035022,,Sangnam-myeon,
6495,강원도,인제군,상남면,상남면,미산리,3239035.0,4281035000,42810,19880423,4281035023,,Sangnam-myeon,
6496,강원도,인제군,상남면,상남면,김부리,3239035.0,4281035000,42810,19880423,4281035024,,Sangnam-myeon,
6587,강원도,고성군,수동면,수동면,사비리,3240026.0,4282034000,42820,19880423,4282034024,,Sudong-myeon,
6588,강원도,고성군,수동면,수동면,고미성리,3240026.0,4282034000,42820,19880423,4282034025,,Sudong-myeon,
6589,강원도,고성군,수동면,수동면,신탄리,3240026.0,4282034000,42820,19880423,4282034026,,Sudong-myeon,
6590,강원도,고성군,수동면,수동면,사천리,3240026.0,4282034000,42820,19880423,4282034027,,Sudong-myeon,
6591,강원도,고성군,수동면,수동면,상원리,3240026.0,4282034000,42820,19880423,4282034028,,Sudong-myeon,
6714,강원도,양양군,강현면,강현면,장산리,3241035.0,4283035000,42830,19880423,4283035038,,Ganghyeon-myeon,
6715,강원도,양양군,강현면,강현면,전진리,3241035.0,4283035000,42830,19880423,4283035039,,Ganghyeon-myeon,
6716,강원도,양양군,강현면,강현면,주청리,3241035.0,4283035000,42830,19880423,4283035040,,Ganghyeon-myeon,
6717,강원도,양양군,강현면,강현면,적은리,3241035.0,4283035000,42830,19880423,4283035041,,Ganghyeon-myeon,
6718,강원도,양양군,강현면,강현면,물갑리,3241035.0,4283035000,42830,19880423,4283035042,,Ganghyeon-myeon,
6719,충청북도,충청북도,충청북도,충청북도,충청북도,33.0,4300000000,43000,19880423,4300000000,,Chungcheongbuk-do,
6720,충청북도,청주시,청주시,청주시,청주시,33040.0,4311000000,43110,19880423,4311000000,,Cheongju-si,
6834,충청북도,청주시상당구,용암2동,용암2동,방서동,3304158.0,4311173000,43111,20030401,4311112600,,Yongam 2(I)-dong,
6835,충청북도,청주시상당구,용암2동,용암2동,평촌동,3304158.0,4311173000,43111,20030401,4311112700,,Yongam 2(I)-dong,
6836,충청북도,청주시상당구,용암2동,용암2동,지북동,3304158.0,4311173000,43111,20030401,4311112800,,Yongam 2(I)-dong,
6837,충청북도,청주시상당구,용암2동,용암2동,운동동,3304158.0,4311173000,43111,20030401,4311112900,,Yongam 2(I)-dong,
6838,충청북도,청주시상당구,용암2동,용암2동,월오동,3304158.0,4311173000,43111,20030401,4311113000,,Yongam 2(I)-dong,
6887,충청북도,청주시서원구,수곡1동,수곡1동,수곡동,3304257.0,4311257000,43112,20140701,4311210700,분할연계,Sugok 1(il)-dong,
6888,충청북도,청주시서원구,수곡2동,수곡2동,수곡동,3304258.0,4311258000,43112,20140701,4311210700,분할연계,Sugok 2(i)-dong,
6889,충청북도,청주시서원구,성화·개신·죽림동,성화·개신·죽림동,성화동,3304259.0,4311259000,43112,20140701,4311210800,,Seonghwagaesinjungnim-dong,
6890,충청북도,청주시서원구,성화·개신·죽림동,성화·개신·죽림동,개신동,3304259.0,4311259000,43112,20140701,4311210900,,Seonghwagaesinjungnim-dong,
6891,충청북도,청주시서원구,성화·개신·죽림동,성화·개신·죽림동,죽림동,3304259.0,4311259000,43112,20140701,4311211000,,Seonghwagaesinjungnim-dong,
6967,충청북도,청주시흥덕구,강서2동,강서제2동,문암동,3304358.0,4311377000,43113,19950101,4311313300,,Gangseo 2(i)-dong,
6968,충청북도,청주시흥덕구,강서2동,강서제2동,송절동,3304358.0,4311377000,43113,19950101,4311313400,,Gangseo 2(i)-dong,
6969,충청북도,청주시흥덕구,강서2동,강서제2동,화계동,3304358.0,4311377000,43113,19950101,4311313500,,Gangseo 2(i)-dong,
6970,충청북도,청주시흥덕구,강서2동,강제서2동,외북동,3304358.0,4311377000,43113,19950101,4311313600,,Gangseo 2(i)-dong,
6971,충청북도,청주시흥덕구,강서2동,강서제2동,향정동,3304358.0,4311377000,43113,19950101,4311313700,,Gangseo 2(i)-dong,
7066,충청북도,청주시청원구,오근장동,오근장동,정북동,3304451.0,4311455000,43114,20140701,4311410900,,Ogeunjang-dong,통합청주시 출범으로 인한 청원군 통합
7067,충청북도,청주시청원구,오근장동,오근장동,오동동,3304451.0,4311455000,43114,20140701,4311411000,,Ogeunjang-dong,통합청주시 출범으로 인한 청원군 통합
7068,충청북도,청주시청원구,오근장동,오근장동,외남동,3304451.0,4311455000,43114,20140701,4311411100,,Ogeunjang-dong,통합청주시 출범으로 인한 청원군 통합
7069,충청북도,청주시청원구,오근장동,오근장동,외평동,3304451.0,4311455000,43114,20140701,4311411200,,Ogeunjang-dong,통합청주시 출범으로 인한 청원군 통합
7070,충청북도,청주시청원구,오근장동,오근장동,외하동,3304451.0,4311455000,43114,20140701,4311411300,,Ogeunjang-dong,통합청주시 출범으로 인한 청원군 통합
7243,충청북도,충주시,칠금·금릉동,칠금·금릉동,칠금동,3302062.0,4313062500,43130,20070101,4313011600,,Chilgeumgeumneung-dong,
7244,충청북도,충주시,칠금·금릉동,칠금·금릉동,금릉동,3302062.0,4313062500,43130,20070101,4313012800,,Chilgeumgeumneung-dong,
7245,충청북도,충주시,연수동,연수동,연수동,3302063.0,4313063000,43130,19880423,4313011800,,Yeonsu-dong,
7246,충청북도,충주시,목행용탄동,목행용탄동,목행동,3302064.0,4313064000,43130,19880423,4313011900,,Mokhaengyongtan-dong,
7247,충청북도,충주시,목행용탄동,목행용탄동,용탄동,3302064.0,4313064000,43130,19880423,4313012000,,Mokhaengyongtan-dong,
7393,충청북도,제천시,청전동,청전동,청전동,3303059.0,4315059000,43150,19880423,4315011300,,Cheongjeon-dong,
7394,충청북도,제천시,화산동,화산동,화산동,3303060.0,4315060500,43150,19980925,4315010900,,Hwasan-dong,
7395,충청북도,제천시,화산동,화산동,강제동,3303060.0,4315060500,43150,19980925,4315012100,,Hwasan-dong,
7396,충청북도,제천시,화산동,화산동,명지동,3303060.0,4315060500,43150,19980925,4315012200,,Hwasan-dong,
7397,충청북도,제천시,화산동,화산동,산곡동,3303060.0,4315060500,43150,19980925,4315012300,,Hwasan-dong,
7579,충청북도,보은군,산외면,산외면,산대리,3332040.0,4372040000,43720,19880423,4372040034,,Sanoe-myeon,
7580,충청북도,보은군,산외면,산외면,어온리,3332040.0,4372040000,43720,19880423,4372040035,,Sanoe-myeon,
7581,충청북도,보은군,산외면,산외면,이식리,3332040.0,4372040000,43720,19880423,4372040036,,Sanoe-myeon,
7582,충청북도,보은군,산외면,산외면,길탕리,3332040.0,4372040000,43720,19880423,4372040037,,Sanoe-myeon,
7583,충청북도,보은군,산외면,산외면,중티리,3332040.0,4372040000,43720,19880423,4372040038,,Sanoe-myeon,
7714,충청북도,옥천군,군북면,군북면,소정리,3333038.0,4373038000,43730,19880423,4373038031,,Gunbuk-myeon,
7715,충청북도,옥천군,군북면,군북면,석호리,3333038.0,4373038000,43730,19880423,4373038032,,Gunbuk-myeon,
7716,충청북도,옥천군,군북면,군북면,용호리,3333038.0,4373038000,43730,19880423,4373038033,,Gunbuk-myeon,
7717,충청북도,옥천군,군북면,군북면,막지리,3333038.0,4373038000,43730,19880423,4373038034,,Gunbuk-myeon,
7718,충청북도,옥천군,군북면,군북면,국원리,3333038.0,4373038000,43730,19880423,4373038035,,Gunbuk-myeon,
7857,충청북도,영동군,심천면,심천면,금정리,3334040.0,4374040000,43740,19880423,4374040030,,Simcheon-myeon,
7858,충청북도,영동군,심천면,심천면,약목리,3334040.0,4374040000,43740,19880423,4374040031,,Simcheon-myeon,
7859,충청북도,영동군,심천면,심천면,각계리,3334040.0,4374040000,43740,19880423,4374040032,,Simcheon-myeon,
7860,충청북도,영동군,심천면,심천면,초강리,3334040.0,4374040000,43740,19880423,4374040033,,Simcheon-myeon,
7861,충청북도,영동군,심천면,심천면,용당리,3334040.0,4374040000,43740,19880423,4374040034,,Simcheon-myeon,
7887,충청북도,증평군,도안면,도안면,연촌리,3339031.0,4374531000,43745,20030830,4374531023,,Doan-myeon,
7888,충청북도,증평군,도안면,도안면,송정리,3339031.0,4374531000,43745,20030830,4374531024,,Doan-myeon,
7889,충청북도,증평군,도안면,도안면,광덕리,3339031.0,4374531000,43745,20030830,4374531025,,Doan-myeon,
7890,충청북도,증평군,도안면,도안면,석곡리,3339031.0,4374531000,43745,20030830,4374531026,,Doan-myeon,
7891,충청북도,증평군,도안면,도안면,도당리,3339031.0,4374531000,43745,20030830,4374531027,,Doan-myeon,
7979,충청북도,진천군,광혜원면,광혜원면,회죽리,3335036.0,4375037000,43750,20000101,4375037023,,Gwanghyewon-myeon,
7980,충청북도,진천군,광혜원면,광혜원면,죽현리,3335036.0,4375037000,43750,20000101,4375037024,,Gwanghyewon-myeon,
7981,충청북도,진천군,광혜원면,광혜원면,구암리,3335036.0,4375037000,43750,20000101,4375037025,,Gwanghyewon-myeon,
7982,충청북도,진천군,광혜원면,광혜원면,실원리,3335036.0,4375037000,43750,20000101,4375037026,,Gwanghyewon-myeon,
7983,충청북도,진천군,광혜원면,광혜원면,광혜원리,3335036.0,4375037000,43750,20000101,4375037027,,Gwanghyewon-myeon,
8117,충청북도,괴산군,불정면,불정면,하문리,3336040.0,4376041000,43760,19880423,4376041028,,Buljeong-myeon,
8118,충청북도,괴산군,불정면,불정면,앵천리,3336040.0,4376041000,43760,19880423,4376041029,,Buljeong-myeon,
8119,충청북도,괴산군,불정면,불정면,신흥리,3336040.0,4376041000,43760,19880423,4376041030,,Buljeong-myeon,
8120,충청북도,괴산군,불정면,불정면,지장리,3336040.0,4376041000,43760,19880423,4376041031,,Buljeong-myeon,
8121,충청북도,괴산군,불정면,불정면,세평리,3336040.0,4376041000,43760,19880423,4376041032,,Buljeong-myeon,
8242,충청북도,음성군,감곡면,감곡면,문촌리,3337037.0,4377037000,43770,19880423,4377037028,,Gamgok-myeon,
8243,충청북도,음성군,감곡면,감곡면,오궁리,3337037.0,4377037000,43770,19880423,4377037029,,Gamgok-myeon,
8244,충청북도,음성군,감곡면,감곡면,상우리,3337037.0,4377037000,43770,19880423,4377037030,,Gamgok-myeon,
8245,충청북도,음성군,감곡면,감곡면,왕장리,3337037.0,4377037000,43770,19880423,4377037031,,Gamgok-myeon,
8246,충청북도,음성군,감곡면,감곡면,단평리,3337037.0,4377037000,43770,19880423,4377037032,,Gamgok-myeon,
8359,충청북도,단양군,단성면,단성면,양당리,3338031.0,4380036000,43800,19920101,4380036030,,Danseong-myeon,
8360,충청북도,단양군,단성면,단성면,벌천리,3338031.0,4380036000,43800,19920101,4380036031,,Danseong-myeon,
8361,충청북도,단양군,단성면,단성면,회산리,3338031.0,4380036000,43800,19920101,4380036032,,Danseong-myeon,
8362,충청북도,단양군,단성면,단성면,가산리,3338031.0,4380036000,43800,19920101,4380036033,,Danseong-myeon,
8363,충청북도,단양군,단성면,단성면,대잠리,3338031.0,4380036000,43800,19920101,4380036034,,Danseong-myeon,
8364,충청남도,충청남도,충청남도,충청남도,충청남도,34.0,4400000000,44000,19880423,4400000000,,Chungcheongnam-do,
8365,충청남도,천안시,천안시,천안시,천안시,34010.0,4413000000,44130,19880423,4413000000,,Cheonan-si,
8480,충청남도,천안시동남구,청룡동,청룡동,청당동,3401158.0,4413158000,44131,20080623,4413111100,,Cheongnyong-dong,
8481,충청남도,천안시동남구,청룡동,청룡동,구룡동,3401158.0,4413158000,44131,20080623,4413112000,,Cheongnyong-dong,
8482,충청남도,천안시동남구,신안동,신안동,원성동,3401159.0,4413159000,44131,20090323,4413110700,분할연계,Sinan-dong,
8483,충청남도,천안시동남구,신안동,신안동,신부동,3401159.0,4413159000,44131,20090323,4413111800,,Sinan-dong,
8484,충청남도,천안시동남구,신안동,신안동,안서동,3401159.0,4413159000,44131,20090323,4413111900,,Sinan-dong,
8563,충청남도,천안시서북구,부성1동,부성1동,신당동,3401260.0,4413358000,44133,20131014,4413311000,,Buseong 1(il)-dong,
8564,충청남도,천안시서북구,부성1동,부성1동,부대동,3401260.0,4413358000,44133,20131014,4413311100,,Buseong 1(il)-dong,
8565,충청남도,천안시서북구,부성2동,부성2동,두정동,3401261.0,4413359000,44133,20131014,4413310400,분할연계,Buseong 2(i)-dong,
8566,충청남도,천안시서북구,부성2동,부성2동,성성동,3401261.0,4413359000,44133,20131014,4413310500,,Buseong 2(i)-dong,
8567,충청남도,천안시서북구,부성2동,부성2동,차암동,3401261.0,4413359000,44133,20131014,4413310600,,Buseong 2(i)-dong,
8763,충청남도,공주시,월송동,월송동,신관동,3402059.0,4415059000,44150,20120701,4415012000,분할연계,wolsong-dong,
8764,충청남도,공주시,월송동,월송동,금흥동,3402059.0,4415059000,44150,20120701,4415012100,,wolsong-dong,
8765,충청남도,공주시,월송동,월송동,석장리동,3402059.0,4415059000,44150,20120701,4415012500,,wolsong-dong,
8766,충청남도,공주시,월송동,월송동,송선동,3402059.0,4415059000,44150,20120701,4415012600,,wolsong-dong,
8767,충청남도,공주시,월송동,월송동,동현동,3402059.0,4415059000,44150,20120701,4415012700,,wolsong-dong,
8890,충청남도,보령시,대천4동,대천4동,궁촌동,3403054.0,4418054500,44180,19990720,4418010600,,Daecheon4(sa)-dong,
8891,충청남도,보령시,대천5동,대천5동,내항동,3403056.0,4418056500,44180,19990720,4418010700,,Daecheon 5(o)-dong,
8892,충청남도,보령시,대천5동,대천5동,남곡동,3403056.0,4418056500,44180,19990720,4418010800,,Daecheon 5(o)-dong,
8893,충청남도,보령시,대천5동,대천5동,요암동,3403056.0,4418056500,44180,19990720,4418010900,,Daecheon 5(o)-dong,
8894,충청남도,보령시,대천5동,대천5동,신흑동,3403056.0,4418056500,44180,19990720,4418011000,,Daecheon 5(o)-dong,
9066,충청남도,아산시,온양6동,온양6동,장존동,3404056.0,4420062000,44200,20030901,4420010800,,Onyang 6(yuk)-dong,
9067,충청남도,아산시,온양6동,온양6동,좌부동,3404056.0,4420062000,44200,20030901,4420010900,,Onyang 6(yuk)-dong,
9068,충청남도,아산시,온양6동,온양6동,읍내동,3404056.0,4420062000,44200,20030901,4420011000,,Onyang 6(yuk)-dong,
9069,충청남도,아산시,온양6동,온양6동,풍기동,3404056.0,4420062000,44200,20030901,4420011100,,Onyang 6(yuk)-dong,
9070,충청남도,아산시,온양6동,온양6동,남동,3404056.0,4420062000,44200,20030901,4420011900,,Onyang 6(yuk)-dong,
9217,충청남도,서산시,석남동,석남동,죽성동,3405055.0,4421055000,44210,19890101,4421011000,,Seongnam-dong,
9218,충청남도,서산시,석남동,석남동,양대동,3405055.0,4421055000,44210,19890101,4421011100,,Seongnam-dong,
9219,충청남도,서산시,석남동,석남동,오남동,3405055.0,4421055000,44210,19890101,4421011200,,Seongnam-dong,
9220,충청남도,서산시,석남동,석남동,장동,3405055.0,4421055000,44210,19890101,4421011300,,Seongnam-dong,
9221,충청남도,서산시,석남동,석남동,덕지천동,3405055.0,4421055000,44210,19890101,4421011400,,Seongnam-dong,
9416,충청남도,논산시,취암동,취암동,관촉동,3406051.0,4423051000,44230,19960301,4423011100,,Chwiam-dong,
9417,충청남도,논산시,부창동,부창동,대교동,3406052.0,4423052000,44230,19960301,4423010300,,Buchang-dong,
9418,충청남도,논산시,부창동,부창동,부창동,3406052.0,4423052000,44230,19960301,4423010400,,Buchang-dong,
9419,충청남도,논산시,부창동,부창동,등화동,3406052.0,4423052000,44230,19960301,4423010600,,Buchang-dong,
9420,충청남도,논산시,부창동,부창동,강산동,3406052.0,4423052000,44230,19960301,4423011000,,Buchang-dong,
9435,충청남도,계룡시,신도안면,신도안면,정장리,3407034.0,4425033000,44250,20090521,4425033022,,Sindoan_myeon,
9436,충청남도,계룡시,신도안면,신도안면,부남리,3407034.0,4425033000,44250,20090521,4425033023,,Sindoan_myeon,
9437,충청남도,계룡시,신도안면,신도안면,석계리,3407034.0,4425033000,44250,20090521,4425033024,,Sindoan_myeon,
9438,충청남도,계룡시,신도안면,신도안면,용동리,3407034.0,4425033000,44250,20090521,4425033025,,Sindoan_myeon,
9439,충청남도,계룡시,금암동,금암동,금암동,3407051.0,4425051000,44250,20030919,4425010100,,Geumam-dong,
9596,충청남도,당진시,당진2동,당진2동,사기소동,3408052.0,4427052000,44270,20120101,4427011000,,Dangjin 2(i)-dong,
9597,충청남도,당진시,당진2동,당진2동,구룡동,3408052.0,4427052000,44270,20120101,4427011100,,Dangjin 2(i)-dong,
9598,충청남도,당진시,당진3동,당진3동,우두동,3408053.0,4427053000,44270,20120101,4427010300,,Dangjin 3(sam)-dong,
9599,충청남도,당진시,당진3동,당진3동,원당동,3408053.0,4427053000,44270,20120101,4427010400,,Dangjin 3(sam)-dong,
9600,충청남도,당진시,당진3동,당진3동,시곡동,3408053.0,4427053000,44270,20120101,4427010500,,Dangjin 3(sam)-dong,
9713,충청남도,금산군,추부면,추부면,장대리,3431039.0,4471039000,44710,19880423,4471039026,,Chubu-myeon,
9714,충청남도,금산군,추부면,추부면,요광리,3431039.0,4471039000,44710,19880423,4471039027,,Chubu-myeon,
9715,충청남도,금산군,추부면,추부면,신평리,3431039.0,4471039000,44710,19880423,4471039028,,Chubu-myeon,
9716,충청남도,금산군,추부면,추부면,성당리,3431039.0,4471039000,44710,19880423,4471039029,,Chubu-myeon,
9717,충청남도,금산군,추부면,추부면,서대리,3431039.0,4471039000,44710,19880423,4471039030,,Chubu-myeon,
9921,충청남도,부여군,초촌면,초촌면,송국리,3433045.0,4476045000,44760,19880423,4476045027,,Chochon-myeon,
9922,충청남도,부여군,초촌면,초촌면,세탑리,3433045.0,4476045000,44760,19880423,4476045028,,Chochon-myeon,
9923,충청남도,부여군,초촌면,초촌면,송정리,3433045.0,4476045000,44760,19880423,4476045029,,Chochon-myeon,
9924,충청남도,부여군,초촌면,초촌면,진호리,3433045.0,4476045000,44760,19880423,4476045030,,Chochon-myeon,
9925,충청남도,부여군,초촌면,초촌면,초평리,3433045.0,4476045000,44760,19880423,4476045031,,Chochon-myeon,
10107,충청남도,서천군,서면,서면,원두리,3434041.0,4477041000,44770,19880423,4477041025,,Seo-myeon,
10108,충청남도,서천군,서면,서면,신합리,3434041.0,4477041000,44770,19880423,4477041026,,Seo-myeon,
10109,충청남도,서천군,서면,서면,월호리,3434041.0,4477041000,44770,19880423,4477041027,,Seo-myeon,
10110,충청남도,서천군,서면,서면,도둔리,3434041.0,4477041000,44770,19880423,4477041028,,Seo-myeon,
10111,충청남도,서천군,서면,서면,주항리,3434041.0,4477041000,44770,19880423,4477041029,,Seo-myeon,
10233,충청남도,청양군,비봉면,비봉면,장재리,3435039.0,4479039000,44790,19880423,4479039026,,Bibong-myeon,
10234,충청남도,청양군,비봉면,비봉면,강정리,3435039.0,4479039000,44790,19880423,4479039027,,Bibong-myeon,
10235,충청남도,청양군,비봉면,비봉면,양사리,3435039.0,4479039000,44790,19880423,4479039028,,Bibong-myeon,
10236,충청남도,청양군,비봉면,비봉면,용천리,3435039.0,4479039000,44790,19880423,4479039029,,Bibong-myeon,
10237,충청남도,청양군,비봉면,비봉면,방한리,3435039.0,4479039000,44790,19880423,4479039030,,Bibong-myeon,
10386,충청남도,홍성군,구항면,구항면,지정리,3436039.0,4480039000,44800,19880423,4480039028,,Guhang-myeon,
10387,충청남도,홍성군,구항면,구항면,대정리,3436039.0,4480039000,44800,19880423,4480039029,,Guhang-myeon,
10388,충청남도,홍성군,구항면,구항면,신곡리,3436039.0,4480039000,44800,19880423,4480039030,,Guhang-myeon,
10389,충청남도,홍성군,구항면,구항면,청광리,3436039.0,4480039000,44800,19880423,4480039031,,Guhang-myeon,
10390,충청남도,홍성군,구항면,구항면,마온리,3436039.0,4480039000,44800,19880423,4480039032,,Guhang-myeon,
10576,충청남도,예산군,오가면,오가면,양막리,3437040.0,4481040000,44810,19880423,4481040028,,Oga-myeon,
10577,충청남도,예산군,오가면,오가면,내량리,3437040.0,4481040000,44810,19880423,4481040029,,Oga-myeon,
10578,충청남도,예산군,오가면,오가면,원천리,3437040.0,4481040000,44810,19880423,4481040030,,Oga-myeon,
10579,충청남도,예산군,오가면,오가면,신원리,3437040.0,4481040000,44810,19880423,4481040031,,Oga-myeon,
10580,충청남도,예산군,오가면,오가면,오촌리,3437040.0,4481040000,44810,19880423,4481040032,,Oga-myeon,
10650,충청남도,태안군,이원면,이원면,내리,3438036.0,4482536000,44825,19890101,4482536021,,Iwon-myeon,
10651,충청남도,태안군,이원면,이원면,관리,3438036.0,4482536000,44825,19890101,4482536022,,Iwon-myeon,
10652,충청남도,태안군,이원면,이원면,당산리,3438036.0,4482536000,44825,19890101,4482536023,,Iwon-myeon,
